TOT,SB,MM,TUR,XIP,THU,LPL,MPL,SPL,HAK,HAK1,HAK2,HAK3,HAK4,MUL,MUL1,MUL2,MUL3,TRA,PAG,DFS,DFH,DSM,DSP,DSR,MSC,MSG,MSP,ENG,SAR,EPI,CEBH,CEBS,CEPH,CEPS,DNS,DNH,DRS,DRH,ARF,PWL,SUP,MbO,MbFF,MbDF,MbC,MbPAR,MbSCA,MbH,MbGRA,MbSF,MbPF,BO,EUP,ZG,ZL,ZM,ZS,PB,BB,PS,DF,PL,MB,SG,MA,Bathyrajabrachyurops,Chimaeramonstrosa,Dalatiaslicha,Dipturusoxyrinchus,Etmopterusspinax,Galeusmelastomus,Mustelusasterias,Mustelusmustelus,Myliobatisaquila,RSH,RSS,Rajaasterias,Rajaclavata,Rajamiraletus,Rajapolystigma,SSH,SSS,Scyliorhinuscanicula,Squalusblainville,Torpedomarmorata,Torpedotorpedo,DC,SPOM,BD
Chimaeramonstrosa,-0.0241892,0.00377872,0.00365604,0.00267801,0.00530175,0.00487424,0.00597617,0.00524662,0.00175492,0.00521404,0.00426659,0.0042004,-0.00310459,0.00159722,0.00663975,0.00565359,0.00693311,0.00597237,0.00515021,0.00534574,0.00466944,0.00529227,0.00615864,0.00620268,0.00626019,0.00725913,0.00550543,0.0032909,0.00284127,0.00389243,0.00499408,0.006607,0.00504718,0.005474,0.00525248,0.00359268,0.00345864,0.00373325,0.00475888,0.00418526,0.00568503,0.182321,0.0241938,0.0228107,0.0266143,0.0159855,0.00312877,0.00589654,0.0056426,0.00708398,1.97827e-05,0.00411241,0.00310534,0.0032893,0.00182,0.00217987,0.00141083,0.000581873,0.00207616,0.00352022,0.00286576,0.00364686,0.0253009,0.014061,0.0194143,0.00257999,0.0,-0.00372324,0.00387061,0.00186439,0.0082929,0.00246367,0.00673062,-0.00334965,0.00629403,-0.0275418,0.0044073,0.00759759,0.00865039,-0.0295089,0.00638211,0.00491404,0.00803858,0.00643133,0.00515425,0.00516773,0.0604531,0.00132512,0.0134019
Dalatiaslicha,-0.0146211,-0.00103145,0.00449984,-0.00379781,0.00424082,0.00494031,0.0143923,0.0180236,0.00486057,0.0209769,0.0281414,0.0371785,-0.00392156,0.0328929,0.0713847,0.0268382,0.0210856,0.0128582,0.0061813,0.0875203,0.0235858,0.125082,0.0175676,0.0734687,0.121533,0.00773306,0.0117556,0.00518755,0.00634531,0.00797236,0.0490398,0.967076,0.0739216,-0.00746918,0.0780196,0.0151962,0.242945,0.021572,0.00796824,0.00658967,0.0519235,0.0266074,0.0126279,0.0143736,0.0219338,0.00958595,0.0223142,0.00810195,0.00632606,0.00901713,0.00458517,0.0265248,0.0503502,0.0155406,0.0138346,0.0102088,0.00551651,0.00265046,0.0151914,0.00916682,0.0335461,0.0110236,0.0313041,0.0184824,0.0242466,0.00468935,0.00372324,0.0,0.00486438,201.083,26.9578,1.47795,1.38693,0.00184719,0.00733205,-0.0170008,0.00673272,0.00778622,0.00957446,-0.0163963,1.44877,13.9403,1.85774,0.00721751,1.63075,1.95952,0.0481125,0.00559838,0.0236474
Dipturusoxyrinchus,-0.0177006,0.000815116,0.000288059,0.000467561,0.00136892,0.00109431,0.00143732,0.00474577,0.00161626,0.00209379,0.0394217,0.0415547,0.785042,0.00312455,0.00845637,0.00678646,0.00991313,0.0129221,0.00178226,0.0547706,0.00775636,0.00326217,0.0837671,0.0029905,0.00342314,0.00182542,0.00276812,0.00160153,0.00102031,0.00128804,0.0467903,0.00401571,0.00375483,0.00852072,0.0113656,0.0323447,0.0055392,0.0184376,0.0117217,0.00132671,0.0064376,0.0306437,0.00511596,0.00534107,0.00570041,0.00300721,0.00299683,0.00157323,0.00130253,0.00216434,-0.00179236,0.00423743,0.00886561,0.00104831,0.00199803,0.00204125,0.000850896,0.00021399,0.00179288,0.00166159,0.00607696,0.00198744,0.00759649,0.00427506,0.00599553,-0.00146589,-0.00387061,-0.00486438,0.0,-0.00103323,0.00232724,-0.00138935,0.00146236,-0.00648333,0.199535,-0.0202657,-0.00102485,0.00156435,0.0018014,-0.0231148,0.00117799,0.000919447,0.00186494,0.00149712,0.000210163,-9.21724e-05,0.0118306,0.000733652,0.004438
Etmopterusspinax,-0.0176226,-0.00916476,0.00150005,-0.0132579,-0.000262948,0.00154752,0.00465488,0.0060657,0.00193289,0.00685632,0.00829943,0.0103325,-0.0101631,0.00957638,0.0211012,0.0086063,0.00727296,0.00398632,0.00241509,0.0271275,0.00889294,0.0857056,0.00583783,0.0215255,0.0821328,0.00359121,0.00772391,0.00221801,0.00235252,0.00325151,0.0133648,0.865671,0.0214686,-0.0312555,0.0377268,0.00582975,0.119084,0.00688292,0.00354646,0.00254447,0.0214313,0.0144953,0.00607633,0.00695366,0.010681,0.00431139,0.014186,0.00393679,0.00290446,0.00423057,0.000668675,0.0132842,0.00982893,0.00265969,0.00662672,0.00498743,0.00207301,0.000927852,0.00640497,0.00403687,0.00777337,0.00480765,0.0140334,0.00866819,0.0110037,6.06262e-05,-0.00186439,-201.083,0.00103323,0.0,0.00409062,0.409631,0.387077,-0.00439687,0.00277377,-0.0210932,0.0011228,0.00223762,0.00409874,-0.0222801,0.404008,0.002151,0.51847,0.0028545,0.453869,0.54466,0.0217276,0.00229142,0.0108384
Galeusmelastomus,-0.0257056,-0.00983453,-0.00124155,-0.0131172,-0.00231424,-0.000833422,0.000112144,0.00103315,8.53024e-05,0.00107794,0.000981387,0.00118464,-0.0127029,0.00146313,0.00418492,0.000895627,0.000241925,-0.00039086,-0.000692236,0.00405687,0.0011505,0.00829734,0.000373034,0.00432515,0.0171731,0.000228468,0.000405391,0.000168202,-1.02388e-06,0.00033617,0.00209052,0.0715014,0.00444228,-0.0307431,0.012162,7.76267e-05,0.0101814,0.000180667,-0.000739,-0.000508317,0.00253853,0.000697678,0.000569465,0.000747961,0.000309481,-0.000407329,0.000119542,2.93131e-05,-9.49397e-05,0.00048327,-0.00451076,0.00145693,0.0128458,0.000212534,0.00151462,0.00125678,0.000532292,-0.000128655,0.000542244,0.000860408,0.00814367,0.00112504,0.00204957,0.00151699,0.00175369,-0.00462322,-0.0082929,-26.9578,-0.00232724,-0.00409062,0.0,0.0949755,0.0931451,-0.0122113,-0.0012393,-0.0303661,-0.00445808,-0.00169573,-0.000529359,-0.0346617,0.0968537,-0.000947326,0.125213,-0.000737809,0.107736,0.128874,-0.00245072,0.000100273,0.00146027
Mustelusasterias,-0.0199983,0.00167867,0.00150285,0.000994798,0.0027309,0.00244091,0.271742,0.128108,0.00190076,0.0724503,0.104369,0.160939,-0.00360577,0.0429356,0.320212,0.0828095,0.00387408,0.0847308,0.00266966,0.00641549,0.0173168,0.153632,0.00621852,0.897716,0.00704959,0.00378194,0.0032295,0.00714403,0.0121419,0.00611872,0.384875,0.0047761,0.114795,0.0160641,0.00498882,0.11945,0.00217316,0.0446656,0.00243878,0.0111044,0.0148969,0.0328785,0.0208045,0.0171166,0.0128152,0.00971686,0.0305008,0.00879762,0.00350009,0.00514076,0.0027863,0.027056,0.0105468,0.00337149,0.00315395,0.00461991,0.00218088,0.000920103,0.0049918,0.00399411,0.00808427,0.00460633,0.0175082,0.00965662,0.0133563,-5.51535e-06,-0.00246367,-1.47795,0.00138935,-0.409631,-0.0949755,0.0,0.00336742,-0.0053361,0.00285721,-0.0228593,0.000937849,0.00273344,0.00426879,-0.0253657,0.00305966,-0.329497,0.00409986,-0.12217,0.00200063,0.00180491,0.0230675,0.002656,0.0105231
Mustelusmustelus,-0.0216867,-0.000194196,-0.000873674,-0.000445936,0.000336659,5.64624e-05,0.013772,0.0435028,0.000139991,0.0134434,0.0193062,0.0299255,-0.00538101,0.00777615,0.0613473,0.0151576,0.0110226,0.00972991,0.000406254,0.00188086,0.00373681,0.0290811,0.0390835,0.212098,0.00103091,0.000445127,0.000824231,0.000810872,0.00424301,0.00402108,0.0533405,0.000183872,0.00796652,0.00135603,0.000683179,0.0129518,0.00191116,0.0524547,-0.000639543,0.00246528,0.00241023,0.00212798,0.00234359,0.0016493,0.00125967,0.00095118,0.00263612,0.0012266,0.000192458,0.000648127,-0.00328116,0.00412345,0.00194823,0.00100458,0.000364731,0.00112825,0.000243477,-0.000141526,0.000564341,0.000768391,0.00168489,0.000926532,0.0025307,0.00155186,0.00212564,-0.00352242,-0.00673062,-1.38693,-0.00146236,-0.387077,-0.0931451,-0.00336742,0.0,-0.010015,-0.000766013,-0.0249037,-0.00343957,-0.00107638,-0.000119695,-0.0291026,-0.000365241,-0.311356,0.000205581,-0.117897,-0.00158899,-0.00213202,0.000186273,0.000227392,0.001438
Myliobatisaquila,-0.0251989,0.00562399,0.00587462,0.00408107,0.00769583,0.0072174,0.00876633,0.00765975,0.0026617,0.00766586,0.00643877,0.00631882,-0.00200395,0.0959442,0.558589,0.0826105,0.257843,0.0121843,0.113804,0.00961962,0.00777525,0.0926243,0.00969006,0.0266896,0.0294239,0.0105794,0.00811943,0.00502335,0.00640484,0.00584361,0.0126259,0.0100306,0.00801953,0.00846169,0.00829615,0.126489,0.00570312,0.144414,0.00773093,0.00638904,0.0128314,0.187569,0.0561361,0.0266864,0.0326194,0.0207362,0.0143221,0.00926514,0.00812029,0.0101942,0.00304515,0.0129483,0.00775389,0.00489057,0.0032801,0.00411682,0.00247982,0.00116104,0.00459939,0.0056153,0.00636385,0.00604679,0.0326245,0.0182114,0.0250729,0.00559011,0.00334965,-0.00184719,0.00648333,0.00439687,0.0122113,0.0053361,0.010015,0.0,0.00974599,-0.0285948,0.00826918,0.0113723,0.0129306,-0.029424,0.00967758,0.00759209,0.0118597,0.00970082,0.00845934,0.00874514,0.0882327,0.00303233,0.0185011
RSH,-0.0230307,0.000426844,-0.000401031,0.000123444,0.000965192,0.000620308,0.00091597,0.00092416,0.000148355,0.000812078,0.00043262,0.000348186,-0.00526751,0.0302069,0.179967,0.0230374,0.0757284,0.00839307,0.0323998,0.00140152,0.000921787,0.0284341,0.000843679,0.0063073,0.00853939,0.00124202,0.00081192,0.000827748,0.00311613,0.000613616,0.00239449,0.000811085,0.00097442,0.00114078,0.00100128,0.0465192,-0.000333148,0.0586684,1.42661e-06,0.000280011,0.00245955,0.0110041,0.00451412,0.00235756,0.00255928,0.00154383,0.00270908,0.000987002,0.000677348,0.00129759,-0.00315444,0.0028939,0.00165843,0.000463615,0.00043564,0.00071476,0.000237315,-0.000160542,0.000611438,0.000890433,0.00138116,0.00100149,0.00354069,0.0021922,0.00309545,-0.00299724,-0.00629403,-0.00733205,-0.199535,-0.00277377,0.0012393,-0.00285721,0.000766013,-0.00974599,0.0,-0.522651,-0.00271461,0.000737009,0.000872112,-0.0305696,0.000385974,5.82367e-05,0.00110576,0.000521761,-0.000897319,-0.00139485,0.00811916,0.000221835,0.00208389
RSS,-0.000698064,0.0139845,0.0170925,0.0106945,0.0180181,0.0177338,0.0210629,0.0265198,0.00994897,0.0204531,0.113446,0.119003,2.00297,0.0154973,0.0414395,0.035541,0.0477481,0.050879,0.022763,0.15319,0.0339416,0.0241661,0.228472,0.0266715,0.0270619,0.0250182,0.0232742,0.0136473,0.0120718,0.0147921,0.132941,0.030929,0.0250872,0.0378781,0.0439257,0.0948073,0.0294299,0.0621227,0.0481804,0.0186504,0.034079,0.559059,0.0774559,0.0742297,0.088898,0.0541261,0.0235034,0.0219127,0.0204579,0.0251768,0.0167202,0.023431,0.0309246,0.0125872,0.0111364,0.0114016,0.00698495,0.0040496,0.0121481,0.0134431,0.0227248,0.0146003,0.0855049,0.0476092,0.0660067,0.0239389,0.0275418,0.0170008,0.0202657,0.0210932,0.0303661,0.0228593,0.0249037,0.0285948,0.522651,0.0,0.030368,0.0286479,0.0324734,0.0099743,0.0251055,0.0208282,0.0289109,0.0253657,0.0255726,0.027811,0.211352,0.00731853,0.0483734
Rajaasterias,-0.0265596,0.00192865,0.00129603,0.00124147,0.00296251,0.00253662,0.00321892,0.00291805,0.000841838,0.00282105,0.00215231,0.00205545,-0.0050275,0.279618,1.64061,0.0343543,0.108711,0.0142048,0.0474774,0.00359441,0.00288718,0.0388181,0.00341979,0.0106613,0.0120534,0.00400057,0.00295294,0.00226365,0.0282346,0.00221306,0.00476125,0.00345267,0.00309897,0.00342974,0.003112,0.0776857,0.00130392,0.822103,0.00209792,0.00202329,0.00871053,0.0168082,0.0189516,0.00586979,0.00927307,0.00808756,0.00900348,0.0035894,0.00276687,0.00393141,-0.00142362,0.0081777,0.0032035,0.00176767,0.0018817,0.00180524,0.00094957,0.000223545,0.00252223,0.00263649,0.00275431,0.0029639,0.00912601,0.00566867,0.00859262,-0.00098602,-0.0044073,-0.00673272,0.00102485,-0.0011228,0.00445808,-0.000937849,0.00343957,-0.00826918,0.00271461,-0.030368,0.0,0.00379292,0.00434159,-0.0341331,0.00302315,0.00216655,0.00424169,0.00314825,0.00159501,0.0012525,0.0311506,0.0015174,0.00626648
Rajaclavata,-0.0249681,7.27737e-05,-0.000912199,-0.000164575,0.000544277,0.000178023,0.000411494,0.00898849,0.000675144,0.100159,0.146783,0.127641,-0.00599493,0.0152377,0.0894353,0.0140366,0.0433303,0.0312543,0.017285,0.0187343,0.00598483,0.0168072,0.000948763,0.00360696,0.00808487,0.000649238,0.000956536,0.00236464,0.00710348,0.000432333,0.00253405,0.000484314,0.010316,0.024061,0.00469588,0.0273212,0.000839513,0.0237069,-0.00046027,0.0113934,0.00170208,0.00530784,0.00241212,0.00139861,0.00115032,0.00046508,0.00126847,0.000413689,0.000208761,0.00114191,-0.00400145,0.00187472,0.00197854,0.00028219,0.00126212,0.00085166,0.000256356,-0.000204529,0.000329,0.000712861,0.0016247,0.000833711,0.00236192,0.00155272,0.00207322,-0.00392011,-0.00759759,-0.00778622,-0.00156435,-0.00223762,0.00169573,-0.00273344,0.00107638,-0.0113723,-0.000737009,-0.0286479,-0.00379292,0.0,3.98051e-05,-0.0334455,0.000700723,4.31437e-05,0.00165316,0.000660026,-0.000580123,-0.000958337,0.00236535,9.10408e-05,0.00134584
Rajamiraletus,-0.0283012,6.30607e-05,-0.00105776,-0.000201411,0.00059192,0.000177155,0.000430819,0.000633603,-1.88655e-05,0.000386214,-1.56144e-05,-0.000103486,-0.00680938,0.0104347,0.0648533,0.00872407,0.0291983,0.000591277,0.0121731,0.000549615,0.00027929,0.0116713,0.0025659,0.0022736,0.00278854,0.000701172,0.000373824,0.000275609,0.000181689,0.000276155,0.000645494,0.000142788,0.000217746,0.000314726,0.00042342,0.0304226,-0.000988669,0.0670871,-0.000770733,-0.000412788,0.00229909,0.00869653,0.00292947,0.0016273,0.00132914,0.000449022,0.000622371,0.000369347,0.000199593,0.000708759,-0.00466971,0.00143104,0.000774954,0.000190339,3.28858e-05,0.00032122,1.07213e-05,-0.000338781,0.000377231,0.000676723,0.00073943,0.000750109,0.00293052,0.00169228,0.00252086,-0.00447683,-0.00865039,-0.00957446,-0.0018014,-0.00409874,0.000529359,-0.00426879,0.000119695,-0.0129306,-0.000872112,-0.0324734,-0.00434159,-3.98051e-05,0.0,-0.0379254,-0.000354355,-0.000612486,0.000405232,-0.00019065,-0.00194802,-0.0026338,0.0027325,-5.84746e-05,0.00141638
Rajapolystigma,-0.00950806,0.0163517,0.0196373,0.0124281,0.021225,0.0207656,0.0247314,0.0212617,0.0087306,0.0216211,0.0189614,0.0187687,0.00961742,0.319,1.84615,0.272073,0.855408,0.0361127,0.377005,0.0283307,0.0249412,0.691534,0.0283005,0.0852039,0.0930729,0.0294339,0.0230792,0.0149298,0.0201648,0.0176315,0.0629296,0.0295471,0.0244924,0.0251055,0.0250614,2.87326,0.0210946,0.532184,0.0248634,0.0194084,0.0626389,0.172787,0.0667328,0.0437411,0.0610689,0.042159,0.183875,0.0364823,0.0239459,0.0281636,0.0383637,0.0987386,0.0368403,0.0148935,0.0113188,0.0138116,0.00986349,0.00545883,0.0234074,0.020044,0.0273045,0.0222443,0.0649504,0.0432742,0.0696977,0.026583,0.0295089,0.0163963,0.0231148,0.0222801,0.0346617,0.0253657,0.0291026,0.029424,0.0305696,-0.0099743,0.0341331,0.0334455,0.0379254,0.0,0.0291918,0.023685,0.0338637,0.0289201,0.0292453,0.0316443,0.238597,0.0162146,0.0506379
SSH,-0.0218721,1.74986e-06,-0.000630707,-0.000302407,0.00060108,0.000315812,0.0280898,0.0140013,0.000498724,0.0511364,0.0743669,0.115466,-0.00528247,0.0617954,0.225149,0.0516183,0.000338932,0.0182413,2.73443e-05,0.00151979,0.019242,0.0894474,0.00129338,0.10291,0.00120542,0.000814686,0.000570562,0.00157123,0.00428597,0.0034475,0.0903728,0.00068421,0.0485322,0.00292462,0.00145145,0.0175066,-0.000339804,0.00685693,-0.000280463,0.00153119,0.00443069,0.00453203,0.00323022,0.00275369,0.00244158,0.00167995,0.00513806,0.00132221,0.000526682,0.00115652,-0.00275691,0.00882749,0.00466675,0.00110696,0.000719644,0.00118438,0.00053325,4.71323e-06,0.00134312,0.00123672,0.00331719,0.00141204,0.00428194,0.00259863,0.00332934,-0.00320083,-0.00638211,-1.44877,-0.00117799,-0.404008,-0.0968537,-0.00305966,0.000365241,-0.00967758,-0.000385974,-0.0251055,-0.00302315,-0.000700723,0.000354355,-0.0291918,0.0,-0.325014,0.000631478,-0.122789,-0.0012267,-0.00174149,0.00216083,0.00061889,0.00271059
SSS,-0.0178152,-0.00422187,-0.000343786,-0.00590001,-0.000485846,0.000115636,0.00229095,0.00351251,0.00122662,0.00453957,0.00671247,0.0073198,-0.00706855,0.00796421,0.0158565,0.00904583,0.00887936,0.00202439,0.000208195,0.0607721,0.00496727,0.0278614,0.00321824,0.0158113,0.0165554,0.000912527,0.00145442,0.000708236,0.000826443,0.0010629,0.019361,0.135522,0.0162261,-0.01263,0.00987982,0.0024949,0.0246461,0.00379894,0.000217172,0.000435575,0.00792559,0.0031337,0.00169515,0.0020266,0.00252156,0.000777653,0.00256934,0.000873506,0.000582289,0.00116846,-0.00237012,0.0042226,0.00305581,0.000745264,0.00171524,0.00129662,0.00051614,7.23908e-05,0.00211673,0.00135035,0.00239123,0.00157892,0.00492728,0.0028569,0.00379282,-0.00244174,-0.00491404,-13.9403,-0.000919447,-0.002151,0.000947326,0.329497,0.311356,-0.00759209,-5.82367e-05,-0.0208282,-0.00216655,-4.31437e-05,0.000612486,-0.023685,0.325014,0.0,0.417412,0.000311216,0.365161,0.438611,0.00324475,0.000547079,0.00338085
Scyliorhinuscanicula,-0.0251679,-0.000374378,-0.00115432,-0.000650598,0.000233959,-8.23835e-05,0.00634681,0.00138016,0.000268956,0.014253,0.0206619,0.0315634,-0.00635094,0.0602459,0.06379,0.017111,0.00129809,0.00604688,-0.000155544,0.0133515,0.0407428,0.0299423,0.0019105,0.0128806,0.00359879,0.000311536,0.00011617,0.00158591,0.00256936,0.000473184,0.0185683,2.27419e-05,0.215267,0.000102981,0.00434471,0.00565234,-0.000765965,0.000954202,-0.000861248,-0.00021748,0.00228737,0.00200093,0.00117254,0.00151511,0.000647429,0.000419816,0.00581786,0.000591919,7.57216e-05,0.000554885,-0.00355368,0.00280046,0.003524,0.000397205,0.00065886,0.000838418,0.000254316,-0.000199059,0.000501343,0.000765956,0.00252451,0.000898624,0.00235265,0.00157279,0.0020435,-0.00428566,-0.00803858,-1.85774,-0.00186494,-0.51847,-0.125213,-0.00409986,-0.000205581,-0.0118597,-0.00110576,-0.0289109,-0.00424169,-0.00165316,-0.000405232,-0.0338637,-0.000631478,-0.417412,0.0,-0.158228,-0.00205612,-0.0027068,-0.00162796,0.000194079,0.00140336
Squalusblainville,-0.0216106,-0.00633493,-0.000708363,-0.00862736,-0.00115389,-0.000232497,0.000824285,0.00173151,0.00308356,0.00401891,0.00779856,0.00235975,-0.0093892,0.00861342,0.00948614,0.0209202,0.0268742,0.00176126,-0.000156235,0.204881,0.00463263,0.0406477,0.00250027,0.00707006,0.00264713,0.000681621,0.000766762,0.000575721,0.000378618,0.000672825,0.047186,0.0334308,0.0079582,-0.0169736,0.00235593,0.00233513,0.00638617,0.00256328,-0.000376338,4.54541e-05,0.00778489,0.0019017,0.00129465,0.00185471,0.00169036,0.000298996,0.000924323,0.000495787,0.000323248,0.000914775,-0.00341001,0.00478291,0.00327982,0.000507869,0.000799621,0.000754563,0.000341772,-6.92894e-05,0.00196213,0.00117713,0.00234099,0.0013481,0.00473361,0.00247019,0.00346472,-0.00338763,-0.00643133,-0.00721751,-0.00149712,-0.0028545,0.000737809,0.12217,0.117897,-0.00970082,-0.000521761,-0.0253657,-0.00314825,-0.000660026,0.00019065,-0.0289201,0.122789,-0.000311216,0.158228,0.0,0.137131,0.164344,0.0011571,0.000378265,0.00278788
Torpedomarmorata,-0.0223115,0.000663664,0.000192977,0.000186161,0.00148711,0.0011868,0.0229036,0.00528823,0.00131366,0.0488819,0.0705192,0.10906,-0.00490454,0.0299694,0.216976,0.0550961,0.00158332,0.0143615,0.000965997,0.00207598,0.00736611,0.559683,0.00240727,0.0189115,0.00212613,0.00205251,0.00156372,0.00204245,0.00227759,0.00244578,0.137103,0.00210302,0.0175678,0.00480229,0.00247767,0.0224801,0.000483815,0.00737864,0.000843537,0.00185061,0.0114385,0.00804512,0.00442105,0.00368727,0.00456029,0.00248127,0.00524323,0.00199579,0.00144568,0.00233934,-0.00213967,0.0340215,0.0188793,0.00176973,0.00137918,0.00217933,0.00168101,0.000606302,0.00468196,0.00317807,0.0120695,0.00355687,0.00960688,0.00621661,0.00716427,-0.00209052,-0.00515425,-1.63075,-0.000210163,-0.453869,-0.107736,-0.00200063,0.00158899,-0.00845934,0.000897319,-0.0255726,-0.00159501,0.000580123,0.00194802,-0.0292453,0.0012267,-0.365161,0.00205612,-0.137131,0.0,-0.000416013,0.00730676,0.00248604,0.00735271
Torpedotorpedo,-0.0242735,0.000917826,0.000481154,0.000338069,0.0018963,0.00157018,0.0293492,0.00678655,0.00354597,0.52727,0.771257,1.19866,-0.00519125,0.478931,1.95451,0.0712412,0.0025311,0.0805295,0.0014131,0.00554426,0.109721,0.109313,0.0044045,0.0293855,0.00461533,0.0026291,0.00228081,0.00524896,0.0221327,0.03678,0.403177,0.00334589,0.0349794,0.0148521,0.00951888,0.0211155,0.00174172,0.0220012,0.0017374,0.00837551,0.0143118,0.0106955,0.0097076,0.00629943,0.0109733,0.00943941,0.0162681,0.00360922,0.00236582,0.00409877,-0.000422951,0.0255211,0.0124672,0.00884537,0.0040902,0.00504545,0.0024629,0.00101097,0.00451846,0.00400822,0.0093911,0.00460297,0.0116954,0.00744662,0.00923263,-0.00189377,-0.00516773,-1.95952,9.21724e-05,-0.54466,-0.128874,-0.00180491,0.00213202,-0.00874514,0.00139485,-0.027811,-0.0012525,0.000958337,0.0026338,-0.0316443,0.00174149,-0.438611,0.0027068,-0.164344,0.000416013,0.0,0.011113,0.0029807,0.00862868
DC,-0.145593,0.00066358,-0.00560714,-0.000451521,0.00270523,0.000939255,0.00223609,0.00297696,7.80039e-05,0.0024883,-0.000139012,-0.000722407,-0.0339912,-0.00242447,0.00153015,-0.0014061,-0.000974684,0.00049936,-0.00280427,0.00133443,0.00077179,0.00177763,0.000140321,0.000506562,0.00238488,0.00427443,0.00205869,0.00132315,-0.000324676,0.00160321,-0.000436294,-0.000989994,0.000218523,0.00115344,0.00210663,-0.00461889,-0.00939619,-0.00820618,-0.00804573,-0.00450838,0.000919594,-0.00731183,0.00306868,0.00329082,-0.0039521,-0.00434191,-0.0118251,0.00248959,0.000363718,0.00368097,-0.00199417,0.000133415,0.00123028,0.000976824,0.000529185,0.000602217,0.000160632,-0.000151215,0.00030198,0.000641885,0.00107715,0.000740501,0.00312354,0.00156869,0.00219743,-0.0256956,-0.0604531,-0.0481125,-0.0118306,-0.0217276,0.00245072,-0.0230675,-0.000186273,-0.0882327,-0.00811916,-0.211352,-0.0311506,-0.00236535,-0.0027325,-0.238597,-0.00216083,-0.00324475,0.00162796,-0.0011571,-0.00730676,-0.011113,0.0,0.000114581,0.00101682
SPOM,-0.0262868,-0.000403494,-0.000613914,-0.000578992,0.000113962,-0.000347297,-0.000218347,-0.000223873,-0.000770366,-0.000345887,-0.000419606,-0.0005395,-0.00727201,-0.000427453,-9.45196e-05,-0.000148455,-0.000378756,-0.000395566,-0.00026693,-0.000136471,-0.00038315,-0.000357646,-0.000218606,-0.00014475,-3.18644e-05,-0.000445761,-8.34088e-05,-0.000392819,-0.000141676,-0.000398611,-5.39841e-05,2.68749e-05,-0.000136287,-0.000178134,-0.00023113,-0.000356844,-9.03901e-05,-0.000253868,-4.34072e-05,-0.000314549,-0.000187986,4.63803e-05,-0.000514423,0.000120065,2.49033e-05,-0.000118007,-5.51322e-05,-3.92142e-05,-1.0101e-05,-0.000430794,-0.0136948,-0.000148431,-0.000107825,-0.000355773,-0.000481079,-7.01696e-05,-0.000646745,-0.00154809,-0.000144701,0.000893023,0.000371157,0.000908399,0.00029319,0.000732441,0.000580236,-0.00254053,-0.00132512,-0.00559838,-0.000733652,-0.00229142,-0.000100273,-0.002656,-0.000227392,-0.00303233,-0.000221835,-0.00731853,-0.0015174,-9.10408e-05,5.84746e-05,-0.0162146,-0.00061889,-0.000547079,-0.000194079,-0.000378265,-0.00248604,-0.0029807,-0.000114581,0.0,-7.68636e-06
BD,-0.0408588,-0.00106013,-0.00422405,-0.00142002,-0.000169269,-0.000949759,-0.000774658,-0.000238647,-6.72232e-05,-0.000839985,-0.00122263,-0.00107165,-0.0102408,-0.00290312,-0.00204322,-0.00151216,-0.00259379,-0.000580371,-0.00246664,-0.00117162,-0.00105963,-0.0012669,-0.00105348,-0.00134701,-0.00164521,-0.000565124,-0.00148865,5.45395e-05,-0.00133734,-0.000435147,-0.00159591,-0.00125453,-0.00106574,-0.00109333,-0.00114262,-0.00125427,-0.00115056,-0.00126026,-0.00135799,-0.00112439,-0.00130994,-0.00184242,-0.00070124,-0.00139428,-0.00201276,-0.00181971,-0.00186717,-0.00367218,-0.00191408,-0.000309239,-0.0145707,-0.00163303,2.85203e-06,-0.000602189,-0.000592108,0.000286702,8.40699e-05,-0.000242594,-0.00282454,0.000708993,0.000406622,0.000702836,0.000776398,0.002215,0.00163205,-0.0100196,-0.0134019,-0.0236474,-0.004438,-0.0108384,-0.00146027,-0.0105231,-0.001438,-0.0185011,-0.00208389,-0.0483734,-0.00626648,-0.00134584,-0.00141638,-0.0506379,-0.00271059,-0.00338085,-0.00140336,-0.00278788,-0.00735271,-0.00862868,-0.00101682,7.68636e-06,0.0
